position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
37_0	837159759713566_1077968275632712	a5420b77781b8494a28d622eba2717eb13d3f57f	Think by now everyone knows Obama is an Islamic terrorist who infiltrated our government to help them in the takeover of America. Question now is  are we going to wait 4-500 years to fight back like we did back at the time of the crusades  or do we save lives and end it now? Our President is the biggest race baiter and the an even bigger terrorist! He has no American values at all. I agree wholeheartedly with Judge Jeanine. She and Trump are the only ones that are telling it like it is. 	2016-09-26T21:33:06+0000	1078052355624304	4098cf06af23d347ddd9205326b63e8e81f26b06	0	TRUTH HURTS,dont IT, Obama	2016-09-27T00:32:10+0000	0
39_0	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1077998142296392	981a350073a49e7e879651b23ab460b0c83a94a2	0	Lol not true🙈	2016-09-26T22:35:20+0000	1
39_1	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078006338962239	60e651569c5d24a721d734ad7f80ea5f4324a342	1	I hope not but NOTHING THE WITCH DOES IS SURPRISING 😲	2016-09-26T22:56:51+0000	1
39_2	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1077999645629575	1f777d11ea0aca57f88b76471ec507f7eb4d8047	0	Now wouldn't this be funny!	2016-09-26T22:38:18+0000	2
39_3	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078000102296196	981a350073a49e7e879651b23ab460b0c83a94a2	0	It would be awesome. Or just cough. Or just need to sit down. A girl can dream🇺🇸	2016-09-26T22:39:34+0000	3
39_4	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078003352295871	faaaee0aaba4535adbcebcfa48a731e4aa3bb087	0	Lol	2016-09-26T22:47:27+0000	0
39_5	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078003402295866	1e037e69353ca0b1705c8131e20c395d7ea7d998	0	Please don't lie	2016-09-26T22:47:36+0000	1
39_6	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078003822295824	d16c7ed8ee4ec68bbb5266ff1668600a311a34ea	0	Wish they wouldn't joke around and posts stuff like that....	2016-09-26T22:48:38+0000	4
39_7	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078004685629071	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	Ya, unfortunately it's actually not on the debate list	2016-09-26T22:51:30+0000	0
39_8	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078004868962386	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	That would actually connected a loss for Clinton and the democrats	2016-09-26T22:52:07+0000	1
39_9	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078009395628600	e8b2a96b6a75dabfaed2bd0434bdc54d4696b9f7	0	She isn't canceling anything	2016-09-26T23:04:20+0000	3
39_10	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078017112294495	19b3c6a530c5bb0bb88a5349166e8825819d3014	0	If she does that ... it will make her look REALLY weak and he will have all of the commanding strength of a leader!	2016-09-26T23:16:16+0000	1
39_11	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078018212294385	a0a90449b0e9811f50ef5f04015ded6d2d277f88	0	You trolls believe anything.	2016-09-26T23:19:10+0000	0
39_12	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078018625627677	a0a90449b0e9811f50ef5f04015ded6d2d277f88	0	Blocked	2016-09-26T23:19:58+0000	0
39_13	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078019272294279	73e6387c962132b4dda869af91a3ad63ed2816e3	0	I'll believe it when I see it and not until then	2016-09-26T23:21:51+0000	0
39_14	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078026475626892	a56619f8c7236fce925bb01ef85ed56594488def	0	That b___h would debate even if she wad dying or dead	2016-09-26T23:36:32+0000	0
39_15	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078029078959965	73e6387c962132b4dda869af91a3ad63ed2816e3	1	All of which can be arranged for Hillary and it might not be a bad idea to have some oxygen on standby for the frail old thing	2016-09-26T23:40:40+0000	0
39_16	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078028335626706	59c3b1e5dec8cb7263ebf425945edf40ed48b276	0	this is a bunch of bull crap..she would be there if she had to come in a wheel chair and lay on a hosp[ital bed on oxygen... lol	2016-09-26T23:38:50+0000	0
39_17	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078033818959491	936cc88b03e09213bea5e9543b8b07f418daf753	0	Why would you post such ridiculous click bait garbage?	2016-09-26T23:53:14+0000	0
39_18	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078035352292671	e25abcf5a504c50c34cef6d46a806f10c482e4a4	0	Where is your proof??? Stop these damn lies on both sides	2016-09-26T23:57:10+0000	1
39_19	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078048962291310	7ae561dae470a1064e9fb1b4bdf6e1f2838c8ff3	0	I understand she is already there with Slick Willy.	2016-09-27T00:25:01+0000	0
39_20	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078049872291219	ef975d7600402af00321298607aae6e23786d3e5	0	Great she must be sick???	2016-09-27T00:25:55+0000	0
39_21	837159759713566_1077995975629942	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS MEANS HUGE WIN FOR TRUMP! 	2016-09-26T22:29:22+0000	1078050842291122	07c8c85df38872e2feec76ccefaf00295a950558	0	She did not cancel.  I did however see that the networks caved to some of her damn demands.  BS.  Quit posting crap like this post.	2016-09-27T00:28:32+0000	1
40_0	837159759713566_1077986575630882	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgiosp	2016-09-26T22:12:05+0000	1077986878964185	63cceebba2ab3ee79771a6ea5d2d100efba409ee	0	That alone should bring in the votes.	2016-09-26T22:12:35+0000	1
40_1	837159759713566_1077986575630882	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgiosp	2016-09-26T22:12:05+0000	1078001772296029	23ba37566b7ee3a8337e2ea45cec1286c4c050c9	0	Yessssss!	2016-09-26T22:44:33+0000	0
40_2	837159759713566_1077986575630882	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgiosp	2016-09-26T22:12:05+0000	1078004828962390	df30076652630fb579afd14e0253ecaf7017d1d3	0	THEY SHOULD BE DEPORTED AFTER BEING SHOT AND STUFFED IN A BODY BAG	2016-09-26T22:51:57+0000	0
40_3	837159759713566_1077986575630882	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/dhgapoihdgiosp	2016-09-26T22:12:05+0000	1078049162291290	6a2c5be2aab4539c33ea3f5b795a075eea9ad698	0	I hope William J Hurst!	2016-09-27T00:25:42+0000	0
41_0	837159759713566_1078031522293054	a5420b77781b8494a28d622eba2717eb13d3f57f	Surprise: CIA Video Shows Clinton Cocaine Trafficking Op 	2016-09-26T23:47:38+0000	1078048718958001	e9155954a1801f12e400fc933d1676929090a01e	0	haha	2016-09-27T00:24:11+0000	0
43_0	837159759713566_1078027012293505	a5420b77781b8494a28d622eba2717eb13d3f57f	We are a proud basket of deplorables.....Good Luck tonight........Voting Trump.	2016-09-26T23:38:12+0000	1078030438959829	625ac703c4ae905155ef7f64815570740b159327	0	DEPLORABLE AND PROUD! 🇺🇸🇺🇸🇺🇸	2016-09-26T23:45:01+0000	1
43_1	837159759713566_1078027012293505	a5420b77781b8494a28d622eba2717eb13d3f57f	We are a proud basket of deplorables.....Good Luck tonight........Voting Trump.	2016-09-26T23:38:12+0000	1078032502292956	1f777d11ea0aca57f88b76471ec507f7eb4d8047	0		2016-09-26T23:49:52+0000	0
43_2	837159759713566_1078027012293505	a5420b77781b8494a28d622eba2717eb13d3f57f	We are a proud basket of deplorables.....Good Luck tonight........Voting Trump.	2016-09-26T23:38:12+0000	1078048422291364	70ca716997d7a705e09aaf7b334a8931631b12e9	0	Go get her Trump! Show America who is a REAL American!	2016-09-27T00:23:31+0000	1
44_0	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077921298970743	ac5d462b1b9c09723e1da75e82e6fcd7776d3d87	0	Heck Yeah.	2016-09-26T20:04:54+0000	0
44_1	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077926732303533	ec11bc62e604c7c2b37df660999f3f78fca1df4d	0	HELL YA I Will	2016-09-26T20:17:27+0000	0
44_2	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077932792302927	515c021a978904e39d9d860ffec46ea973419583	0	PARTY! PARTY! PARTY!	2016-09-26T20:27:25+0000	1
44_3	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077940442302162	512f2f6f7c39ceb70688ac2ccae9dc2323920ff7	0		2016-09-26T20:43:21+0000	1
44_4	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077949808967892	1e037e69353ca0b1705c8131e20c395d7ea7d998	0	GO TRUMP	2016-09-26T21:02:49+0000	0
44_5	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077954738967399	70910bee280bf2268b564b7479b23dd532eeea62	0		2016-09-26T21:15:49+0000	1
44_6	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077962092299997	6a2c5be2aab4539c33ea3f5b795a075eea9ad698	0	Absolutely	2016-09-26T21:22:40+0000	1
44_7	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077970742299132	d625d41b3a731e13728d189fb94a2531ab2f2f9b	0	Yes I will	2016-09-26T21:39:34+0000	1
44_8	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077973422298864	6e95cddf6b54c49920702bf24136cb9bff181c50	0		2016-09-26T21:46:32+0000	2
44_9	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077989858963887	d5120c4cab019c4eefc55a3522857bca2a3ad0fc	0	Hell yes	2016-09-26T22:18:06+0000	0
44_10	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1077997528963120	76bca9ca9365ac59e1294566aa3eb2501c231e34	0	With great pleasure.	2016-09-26T22:33:37+0000	0
44_11	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1078009295628610	19b3c6a530c5bb0bb88a5349166e8825819d3014	0	You had BETTER believe it!	2016-09-26T23:04:01+0000	0
44_12	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1078025998960273	1699d399ff3ad280a2cb4c929229c56f37e3ba95	0	yes  like it's 2016	2016-09-26T23:35:09+0000	0
44_13	837159759713566_1077919848970888	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/392572391	2016-09-26T20:01:55+0000	1078048135624726	1d3316ae8d7e3bf12b54811384ecca543d1f6559	0	TRUMP party!!!!	2016-09-27T00:22:56+0000	0
45_0	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077137499049123	6108823e14e5cdfd87a0fd9419f19bcb74964d4c	0	CLEAN HOUSE MAKE IT 50%	2016-09-25T22:44:24+0000	3
45_1	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077158435713696	8e804c978baefca75a419bdce89087871efa0c32	0	Probably then some real work will get done	2016-09-25T23:23:28+0000	1
45_2	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077164495713090	f201f51a3a7d78e8400e3a4c4512bccb18ccd138	0	Look at that. Some shit naturally cleans itself up	2016-09-25T23:38:15+0000	1
45_3	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077171979045675	c0da22408f8c61377f2178f6d36a371f0b158846	0	Good,need to clean house	2016-09-25T23:55:06+0000	1
45_4	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077179302378276	9f4c35e0cab78e02e0756a2ea64e0305db98fdde	0	Good	2016-09-26T00:10:45+0000	0
45_5	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077221335707406	6f0b58a0942e87411409ab1acce969203dca025e	0	GOOD ..........MAKE ROOM 4 GOOD WORKERS .........	2016-09-26T01:07:09+0000	1
45_6	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077240442372162	2e2e2c1472524cef3e0fb595e840d74cbf2dca35	0	Sweet maybe some new honest blood we can get this country back on track	2016-09-26T01:40:19+0000	0
45_7	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077389422357264	1864f4940a25956a545d917c66241d9e30199b5f	0		2016-09-26T06:16:32+0000	0
45_8	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077646398998233	23e70c5df4a017b09193edb6c44f4effacbbc2ad	0	See, Trump already getting jobs for us.	2016-09-26T13:16:13+0000	0
45_9	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077799128982960	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	Good then. Dad. You. Can. Hire. All new ones. You don't. Need. Them. Go trump. Go	2016-09-26T16:45:07+0000	0
45_10	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1077933138969559	84c32174a210023baf8f1cddc9449e592995d018	0	Good.  They need to go anyway	2016-09-26T20:28:03+0000	0
45_11	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1078033162292890	df30076652630fb579afd14e0253ecaf7017d1d3	0	MY QUESTION    " WHY "	2016-09-26T23:51:23+0000	0
45_12	837159759713566_1077102429052630	a5420b77781b8494a28d622eba2717eb13d3f57f	25 PERCENT OF FEDERAL EMPLOYEES SAID THEY’D CONSIDER QUITTING IF DONALD TRUMP ELECTED PRESIDENT  	2016-09-25T21:48:06+0000	1078047942291412	fe50407541c07ea85750925082f7d638623d2006	0	Perfect!!	2016-09-27T00:22:22+0000	0
46_0	837159759713566_1077659325663607	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared One America News Network s video to the group: TRUMP FORCE ONE.	2016-09-26T13:24:46+0000	1077692452326961	b7d1951a5583ac30f1066888e8b213c534bb3a57	0	TRUMP is the MAN to beat the SNAKE Hillary.	2016-09-26T14:12:23+0000	1
46_1	837159759713566_1077659325663607	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared One America News Network s video to the group: TRUMP FORCE ONE.	2016-09-26T13:24:46+0000	1077703595659180	b7d1951a5583ac30f1066888e8b213c534bb3a57	0	TRUMP for PRESIDENT.	2016-09-26T14:34:09+0000	1
46_2	837159759713566_1077659325663607	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared One America News Network s video to the group: TRUMP FORCE ONE.	2016-09-26T13:24:46+0000	1077716442324562	1482908b3ed66633d76a371dd5006ad4f2f9b278	0	TRUMP 2016	2016-09-26T14:55:58+0000	1
46_3	837159759713566_1077659325663607	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared One America News Network s video to the group: TRUMP FORCE ONE.	2016-09-26T13:24:46+0000	1077821915647348	e730a34bb9a00d75075e757d885498914842dc0b	0	Trump 2016	2016-09-26T17:12:34+0000	2
46_4	837159759713566_1077659325663607	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared One America News Network s video to the group: TRUMP FORCE ONE.	2016-09-26T13:24:46+0000	1077884265641113	5826ee3d358fffedf7a4c04dfe5e75587f767945	0	#TRUMP2016	2016-09-26T18:48:36+0000	2
46_5	837159759713566_1077659325663607	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared One America News Network s video to the group: TRUMP FORCE ONE.	2016-09-26T13:24:46+0000	1077891565640383	21902f2335e8877ae9c9dbf85de241bc936625ba	0	Can't wait for Trump to kick her butt! I'm being politically correct!	2016-09-26T19:03:01+0000	2
46_6	837159759713566_1077659325663607	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared One America News Network s video to the group: TRUMP FORCE ONE.	2016-09-26T13:24:46+0000	1078047628958110	4d85833b0c135301bb0f367088eb4bd245be8f01	0	TRUMP ALL THE WAY	2016-09-27T00:21:38+0000	0
47_0	837159759713566_1077944418968431	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/3925723	2016-09-26T20:51:49+0000	1077946012301605	1f9aaab386b373e3c971d8764c0b2ae7a0033c8c	0	blah blah blah........and bullshit	2016-09-26T20:55:00+0000	2
47_1	837159759713566_1077944418968431	a5420b77781b8494a28d622eba2717eb13d3f57f	http://news.policyandmore.us/13993125/3925723	2016-09-26T20:51:49+0000	1077949805634559	e730a34bb9a00d75075e757d885498914842dc0b	0	Look at Miss Sour Puss...........	2016-09-26T21:02:49+0000	1
